1e-07	85.425	87.2	0.8400000000000001
1.6768329368110066e-07	85.425	87.2	0.8400000000000001
2.811768697974231e-07	85.425	87.2	0.8400000000000001
4.7148663634573897e-07	85.425	87.2	0.8400000000000001
7.906043210907702e-07	85.425	87.2	0.8400000000000001
1.325711365590108e-06	85.425	87.2	0.8400000000000001
2.2229964825261954e-06	85.425	87.2	0.8400000000000001
3.727593720314938e-06	85.425	87.2	0.8400000000000001
6.250551925273976e-06	85.425	87.2	0.8400000000000001
1.0481131341546853e-05	85.425	87.2	0.8400000000000001
1.7575106248547893e-05	85.425	87.2	0.8400000000000001
2.94705170255181e-05	85.425	87.2	0.8400000000000001
4.9417133613238384e-05	85.425	87.2	0.8400000000000001
8.286427728546843e-05	85.425	87.2	0.8400000000000001
0.00013894954943731373	85.425	87.2	0.8400000000000001
0.00023299518105153718	85.425	87.2	0.8400000000000001
0.0003906939937054617	85.425	87.2	0.8400000000000001
0.0006551285568595509	85.425	87.2	0.8400000000000001
0.0010985411419875573	85.425	87.2	0.8400000000000001
0.0018420699693267163	85.425	87.2	0.8400000000000001
0.0030888435964774785	85.425	87.2	0.8400000000000001
0.005179474679231213	85.425	87.2	0.8400000000000001
0.00868511373751352	85.425	87.2	0.8400000000000001
0.014563484775012445	85.425	87.2	0.8400000000000001
0.024420530945486497	85.425	87.2	0.8400000000000001
0.040949150623804276	85.425	87.2	0.8400000000000001
0.06866488450042998	85.425	87.2	0.8400000000000001
0.11513953993264481	85.425	87.2	0.8400000000000001
0.19306977288832497	85.425	87.2	0.8400000000000001
0.32374575428176466	85.425	87.2	0.8400000000000001
0.5428675439323859	85.425	87.2	0.8400000000000001
0.9102981779915227	85.425	87.2	0.8400000000000001
1.5264179671752334	85.425	87.2	0.8400000000000001
2.559547922699533	85.425	87.2	0.8400000000000001
4.291934260128778	85.425	87.2	0.8400000000000001
7.196856730011514	85.425	87.2	0.8400000000000001
12.067926406393264	85.425	87.2	0.8400000000000001
20.235896477251554	85.425	87.2	0.8400000000000001
33.9322177189533	85.425	87.2	0.8400000000000001
56.898660290183045	85.425	87.2	0.8400000000000001
95.40954763499924	85.425	87.2	0.8400000000000001
159.98587196060572	85.425	87.2	0.8400000000000001
268.2695795279727	85.425	87.2	0.8400000000000001
449.8432668969453	85.425	87.2	0.8400000000000001
754.3120063354608	85.425	87.2	0.8400000000000001
1264.8552168552958	85.425	87.2	0.8400000000000001
2120.9508879201926	85.425	87.2	0.8400000000000001
3556.480306223136	85.425	87.2	0.8400000000000001
5963.623316594637	85.425	87.2	0.8400000000000001
10000.0	85.425	87.2	0.8400000000000001
